Date,Mark/Gold
1920-08-26,11.904761904761905
1920-08-27,11.904761904761905
1920-08-28,11.904761904761905
1920-08-29,11.904761904761905
1920-08-30,11.904761904761905
1920-08-31,11.904761904761905
1920-09-01,12.135922330097086
1920-09-02,12.135922330097086
1920-09-03,12.135922330097086
1920-09-04,12.135922330097086
1920-09-05,12.135922330097086
1920-09-06,12.135922330097086
1920-09-07,12.135922330097086
1920-09-08,12.135922330097086
1920-09-09,12.135922330097086
1920-09-10,12.135922330097086
1920-09-11,14.705882352941178
1920-09-12,14.705882352941178
1920-09-13,14.705882352941178
1920-09-14,14.705882352941178
1920-09-15,14.705882352941178
1920-09-16,14.705882352941178
1920-09-17,14.705882352941178
1920-09-18,14.705882352941178
1920-09-19,14.705882352941178
1920-09-20,14.705882352941178
1920-09-21,14.705882352941178
1920-09-22,14.705882352941178
1920-09-23,14.705882352941178
1920-09-24,14.705882352941178
1920-09-25,14.705882352941178
1920-09-26,14.705882352941178
1920-09-27,14.705882352941178
1920-09-28,14.705882352941178
1920-09-29,14.705882352941178
1920-09-30,14.705882352941178
1920-10-01,14.556040756914118
1920-10-02,14.556040756914118
1920-10-03,14.556040756914118
1920-10-04,14.556040756914118
1920-10-05,14.556040756914118
1920-10-06,14.556040756914118
1920-10-07,14.556040756914118
1920-10-08,14.556040756914118
1920-10-09,14.556040756914118
1920-10-10,14.556040756914118
1920-10-11,15.64945226917058
1920-10-12,15.64945226917058
1920-10-13,15.64945226917058
1920-10-14,15.64945226917058
1920-10-15,15.64945226917058
1920-10-16,15.64945226917058
1920-10-17,15.64945226917058
1920-10-18,15.64945226917058
1920-10-19,15.64945226917058
1920-10-20,15.64945226917058
1920-10-21,16.077170418006432
1920-10-22,16.077170418006432
1920-10-23,16.077170418006432
1920-10-24,16.077170418006432
1920-10-25,16.077170418006432
1920-10-26,16.077170418006432
1920-10-27,16.077170418006432
1920-10-28,16.077170418006432
1920-10-29,16.077170418006432
1920-10-30,16.077170418006432
1920-10-31,16.077170418006432
1920-11-01,17.953321364452425
1920-11-02,17.953321364452425
1920-11-03,17.953321364452425
1920-11-04,17.953321364452425
1920-11-05,17.953321364452425
1920-11-06,17.953321364452425
1920-11-07,17.953321364452425
1920-11-08,17.953321364452425
1920-11-09,17.953321364452425
1920-11-10,17.953321364452425
1920-11-11,17.152658662092623
1920-11-12,17.152658662092623
1920-11-13,17.152658662092623
1920-11-14,17.152658662092623
1920-11-15,17.152658662092623
1920-11-16,17.152658662092623
1920-11-17,17.152658662092623
1920-11-18,17.152658662092623
1920-11-19,17.152658662092623
1920-11-20,17.152658662092623
1920-11-21,15.037593984962406
1920-11-22,15.037593984962406
1920-11-23,15.037593984962406
1920-11-24,15.037593984962406
1920-11-25,15.037593984962406
1920-11-26,15.037593984962406
1920-11-27,15.037593984962406
1920-11-28,15.037593984962406
1920-11-29,15.037593984962406
1920-11-30,15.037593984962406
1920-12-01,15.673981191222571
1920-12-02,15.673981191222571
1920-12-03,15.673981191222571
1920-12-04,15.673981191222571
1920-12-05,15.673981191222571
1920-12-06,15.673981191222571
1920-12-07,15.673981191222571
1920-12-08,15.673981191222571
1920-12-09,15.673981191222571
1920-12-10,15.673981191222571
1920-12-11,15.94896331738437
1920-12-12,15.94896331738437
1920-12-13,15.94896331738437
1920-12-14,15.94896331738437
1920-12-15,15.94896331738437
1920-12-16,15.94896331738437
1920-12-17,15.94896331738437
1920-12-18,15.94896331738437
1920-12-19,15.94896331738437
1920-12-20,15.94896331738437
1920-12-21,16.129032258064516
1920-12-22,16.129032258064516
1920-12-23,16.129032258064516
1920-12-24,16.129032258064516
1920-12-25,16.129032258064516
1920-12-26,16.129032258064516
1920-12-27,16.129032258064516
1920-12-28,16.129032258064516
1920-12-29,16.129032258064516
1920-12-30,16.129032258064516
1920-12-31,16.129032258064516
1921-01-01,16.528925619834713
1921-01-02,16.528925619834713
1921-01-03,16.528925619834713
1921-01-04,16.528925619834713
1921-01-05,16.528925619834713
1921-01-06,16.528925619834713
1921-01-07,16.528925619834713
1921-01-08,16.528925619834713
1921-01-09,16.528925619834713
1921-01-10,16.528925619834713
1921-01-11,15.105740181268882
1921-01-12,15.105740181268882
1921-01-13,15.105740181268882
1921-01-14,15.105740181268882
1921-01-15,15.105740181268882
1921-01-16,15.105740181268882
1921-01-17,15.105740181268882
1921-01-18,15.105740181268882
1921-01-19,15.105740181268882
1921-01-20,15.105740181268882
1921-01-21,13.49527665317139
1921-01-22,13.49527665317139
1921-01-23,13.49527665317139
1921-01-24,13.49527665317139
1921-01-25,13.49527665317139
1921-01-26,13.49527665317139
1921-01-27,13.49527665317139
1921-01-28,13.49527665317139
1921-01-29,13.49527665317139
1921-01-30,13.49527665317139
1921-01-31,13.49527665317139
1921-02-01,14.492753623188404
1921-02-02,14.492753623188404
1921-02-03,14.492753623188404
1921-02-04,14.492753623188404
1921-02-05,14.492753623188404
1921-02-06,14.492753623188404
1921-02-07,14.492753623188404
1921-02-08,14.492753623188404
1921-02-09,14.492753623188404
1921-02-10,14.492753623188404
1921-02-11,13.774104683195592
1921-02-12,13.774104683195592
1921-02-13,13.774104683195592
1921-02-14,13.774104683195592
1921-02-15,13.774104683195592
1921-02-16,13.774104683195592
1921-02-17,13.774104683195592
1921-02-18,13.774104683195592
1921-02-19,13.774104683195592
1921-02-20,13.774104683195592
1921-02-21,14.265335235378032
1921-02-22,14.265335235378032
1921-02-23,14.265335235378032
1921-02-24,14.265335235378032
1921-02-25,14.265335235378032
1921-02-26,14.265335235378032
1921-02-27,14.265335235378032
1921-02-28,14.265335235378032
1921-03-01,14.265335235378032
1921-03-02,14.265335235378032
1921-03-03,14.265335235378032
1921-03-04,14.265335235378032
1921-03-05,14.265335235378032
1921-03-06,14.265335235378032
1921-03-07,14.265335235378032
1921-03-08,14.265335235378032
1921-03-09,14.265335235378032
1921-03-10,14.265335235378032
1921-03-11,14.104372355430185
1921-03-12,14.104372355430185
1921-03-13,14.104372355430185
1921-03-14,14.104372355430185
1921-03-15,14.104372355430185
1921-03-16,14.104372355430185
1921-03-17,14.104372355430185
1921-03-18,14.104372355430185
1921-03-19,14.104372355430185
1921-03-20,14.104372355430185
1921-03-21,14.044943820224718
1921-03-22,14.044943820224718
1921-03-23,14.044943820224718
1921-03-24,14.044943820224718
1921-03-25,14.044943820224718
1921-03-26,14.044943820224718
1921-03-27,14.044943820224718
1921-03-28,14.044943820224718
1921-03-29,14.044943820224718
1921-03-30,14.044943820224718
1921-03-31,14.044943820224718
1921-04-01,13.812154696132596
1921-04-02,13.812154696132596
1921-04-03,13.812154696132596
1921-04-04,13.812154696132596
1921-04-05,13.812154696132596
1921-04-06,13.812154696132596
1921-04-07,13.812154696132596
1921-04-08,13.812154696132596
1921-04-09,13.812154696132596
1921-04-10,13.812154696132596
1921-04-11,13.986013986013985
1921-04-12,13.986013986013985
1921-04-13,13.986013986013985
1921-04-14,13.986013986013985
1921-04-15,13.986013986013985
1921-04-16,13.986013986013985
1921-04-17,13.986013986013985
1921-04-18,13.986013986013985
1921-04-19,13.986013986013985
1921-04-20,13.986013986013985
1921-04-21,14.771048744460858
1921-04-22,14.771048744460858
1921-04-23,14.771048744460858
1921-04-24,14.771048744460858
1921-04-25,14.771048744460858
1921-04-26,14.771048744460858
1921-04-27,14.771048744460858
1921-04-28,14.771048744460858
1921-04-29,14.771048744460858
1921-04-30,14.771048744460858
1921-05-01,14.771048744460858
1921-05-02,14.771048744460858
1921-05-03,14.771048744460858
1921-05-04,14.771048744460858
1921-05-05,14.771048744460858
1921-05-06,14.771048744460858
1921-05-07,14.771048744460858
1921-05-08,14.771048744460858
1921-05-09,14.771048744460858
1921-05-10,14.771048744460858
1921-05-11,13.477088948787062
1921-05-12,13.477088948787062
1921-05-13,13.477088948787062
1921-05-14,13.477088948787062
1921-05-15,13.477088948787062
1921-05-16,13.477088948787062
1921-05-17,13.477088948787062
1921-05-18,13.477088948787062
1921-05-19,13.477088948787062
1921-05-20,13.477088948787062
1921-05-21,13.66120218579235
1921-05-22,13.66120218579235
1921-05-23,13.66120218579235
1921-05-24,13.66120218579235
1921-05-25,13.66120218579235
1921-05-26,13.66120218579235
1921-05-27,13.66120218579235
1921-05-28,13.66120218579235
1921-05-29,13.66120218579235
1921-05-30,13.66120218579235
1921-05-31,13.66120218579235
1921-06-01,14.534883720930234
1921-06-02,14.534883720930234
1921-06-03,14.534883720930234
1921-06-04,14.534883720930234
1921-06-05,14.534883720930234
1921-06-06,14.534883720930234
1921-06-07,14.534883720930234
1921-06-08,14.534883720930234
1921-06-09,14.534883720930234
1921-06-10,14.534883720930234
1921-06-11,15.1285930408472
1921-06-12,15.1285930408472
1921-06-13,15.1285930408472
1921-06-14,15.1285930408472
1921-06-15,15.1285930408472
1921-06-16,15.1285930408472
1921-06-17,15.1285930408472
1921-06-18,15.1285930408472
1921-06-19,15.1285930408472
1921-06-20,15.1285930408472
1921-06-21,15.64945226917058
1921-06-22,15.64945226917058
1921-06-23,15.64945226917058
1921-06-24,15.64945226917058
1921-06-25,15.64945226917058
1921-06-26,15.64945226917058
1921-06-27,15.64945226917058
1921-06-28,15.64945226917058
1921-06-29,15.64945226917058
1921-06-30,15.64945226917058
1921-07-01,15.772870662460567
1921-07-02,15.772870662460567
1921-07-03,15.772870662460567
1921-07-04,15.772870662460567
1921-07-05,15.772870662460567
1921-07-06,15.772870662460567
1921-07-07,15.772870662460567
1921-07-08,15.772870662460567
1921-07-09,15.772870662460567
1921-07-10,15.772870662460567
1921-07-11,16.0
1921-07-12,16.0
1921-07-13,16.0
1921-07-14,16.0
1921-07-15,16.0
1921-07-16,16.0
1921-07-17,16.0
1921-07-18,16.0
1921-07-19,16.0
1921-07-20,16.0
1921-07-21,17.006802721088437
1921-07-22,17.006802721088437
1921-07-23,17.006802721088437
1921-07-24,17.006802721088437
1921-07-25,17.006802721088437
1921-07-26,17.006802721088437
1921-07-27,17.006802721088437
1921-07-28,17.006802721088437
1921-07-29,17.006802721088437
1921-07-30,17.006802721088437
1921-07-31,17.006802721088437
1921-08-01,18.796992481203006
1921-08-02,18.796992481203006
1921-08-03,18.796992481203006
1921-08-04,18.796992481203006
1921-08-05,18.796992481203006
1921-08-06,18.796992481203006
1921-08-07,18.796992481203006
1921-08-08,18.796992481203006
1921-08-09,18.796992481203006
1921-08-10,18.796992481203006
1921-08-11,20.161290322580644
1921-08-12,20.161290322580644
1921-08-13,20.161290322580644
1921-08-14,20.161290322580644
1921-08-15,20.161290322580644
1921-08-16,20.161290322580644
1921-08-17,20.161290322580644
1921-08-18,20.161290322580644
1921-08-19,20.161290322580644
1921-08-20,20.161290322580644
1921-08-21,19.960079840319363
1921-08-22,19.960079840319363
1921-08-23,19.960079840319363
1921-08-24,19.960079840319363
1921-08-25,19.960079840319363
1921-08-26,19.960079840319363
1921-08-27,19.960079840319363
1921-08-28,19.960079840319363
1921-08-29,19.960079840319363
1921-08-30,19.960079840319363
1921-08-31,19.960079840319363
1921-09-01,20.746887966804977
1921-09-02,20.746887966804977
1921-09-03,20.746887966804977
1921-09-04,20.746887966804977
1921-09-05,20.746887966804977
1921-09-06,20.746887966804977
1921-09-07,20.746887966804977
1921-09-08,20.746887966804977
1921-09-09,20.746887966804977
1921-09-10,20.746887966804977
1921-09-11,23.20185614849188
1921-09-12,23.20185614849188
1921-09-13,23.20185614849188
1921-09-14,23.20185614849188
1921-09-15,23.20185614849188
1921-09-16,23.20185614849188
1921-09-17,23.20185614849188
1921-09-18,23.20185614849188
1921-09-19,23.20185614849188
1921-09-20,23.20185614849188
1921-09-21,24.570024570024568
1921-09-22,24.570024570024568
1921-09-23,24.570024570024568
1921-09-24,24.570024570024568
1921-09-25,24.570024570024568
1921-09-26,24.570024570024568
1921-09-27,24.570024570024568
1921-09-28,24.570024570024568
1921-09-29,24.570024570024568
1921-09-30,24.570024570024568
1921-10-01,25.77319587628866
1921-10-02,25.77319587628866
1921-10-03,25.77319587628866
1921-10-04,25.77319587628866
1921-10-05,25.77319587628866
1921-10-06,25.77319587628866
1921-10-07,25.77319587628866
1921-10-08,25.77319587628866
1921-10-09,25.77319587628866
1921-10-10,25.77319587628866
1921-10-11,30.959752321981423
1921-10-12,30.959752321981423
1921-10-13,30.959752321981423
1921-10-14,30.959752321981423
1921-10-15,30.959752321981423
1921-10-16,30.959752321981423
1921-10-17,30.959752321981423
1921-10-18,30.959752321981423
1921-10-19,30.959752321981423
1921-10-20,30.959752321981423
1921-10-21,33.557046979865774
1921-10-22,33.557046979865774
1921-10-23,33.557046979865774
1921-10-24,33.557046979865774
1921-10-25,33.557046979865774
1921-10-26,33.557046979865774
1921-10-27,33.557046979865774
1921-10-28,33.557046979865774
1921-10-29,33.557046979865774
1921-10-30,33.557046979865774
1921-10-31,33.557046979865774
1921-11-01,44.64285714285714
1921-11-02,44.64285714285714
1921-11-03,44.64285714285714
1921-11-04,44.64285714285714
1921-11-05,44.64285714285714
1921-11-06,44.64285714285714
1921-11-07,44.64285714285714
1921-11-08,44.64285714285714
1921-11-09,44.64285714285714
1921-11-10,44.64285714285714
1921-11-11,48.543689320388346
1921-11-12,48.543689320388346
1921-11-13,48.543689320388346
1921-11-14,48.543689320388346
1921-11-15,48.543689320388346
1921-11-16,48.543689320388346
1921-11-17,48.543689320388346
1921-11-18,48.543689320388346
1921-11-19,48.543689320388346
1921-11-20,48.543689320388346
1921-11-21,52.083333333333336
1921-11-22,52.083333333333336
1921-11-23,52.083333333333336
1921-11-24,52.083333333333336
1921-11-25,52.083333333333336
1921-11-26,52.083333333333336
1921-11-27,52.083333333333336
1921-11-28,52.083333333333336
1921-11-29,52.083333333333336
1921-11-30,52.083333333333336
1921-12-01,42.19409282700422
1921-12-02,42.19409282700422
1921-12-03,42.19409282700422
1921-12-04,42.19409282700422
1921-12-05,42.19409282700422
1921-12-06,42.19409282700422
1921-12-07,42.19409282700422
1921-12-08,42.19409282700422
1921-12-09,42.19409282700422
1921-12-10,42.19409282700422
1921-12-11,39.0625
1921-12-12,39.0625
1921-12-13,39.0625
1921-12-14,39.0625
1921-12-15,39.0625
1921-12-16,39.0625
1921-12-17,39.0625
1921-12-18,39.0625
1921-12-19,39.0625
1921-12-20,39.0625
1921-12-21,39.21568627450981
1921-12-22,39.21568627450981
1921-12-23,39.21568627450981
1921-12-24,39.21568627450981
1921-12-25,39.21568627450981
1921-12-26,39.21568627450981
1921-12-27,39.21568627450981
1921-12-28,39.21568627450981
1921-12-29,39.21568627450981
1921-12-30,39.21568627450981
1921-12-31,39.21568627450981
1922-01-01,39.682539682539684
1922-01-02,39.682539682539684
1922-01-03,39.682539682539684
1922-01-04,39.682539682539684
1922-01-05,39.682539682539684
1922-01-06,39.682539682539684
1922-01-07,39.682539682539684
1922-01-08,39.682539682539684
1922-01-09,39.682539682539684
1922-01-10,39.682539682539684
1922-01-11,40.0
1922-01-12,40.0
1922-01-13,40.0
1922-01-14,40.0
1922-01-15,40.0
1922-01-16,40.0
1922-01-17,40.0
1922-01-18,40.0
1922-01-19,40.0
1922-01-20,40.0
1922-01-21,43.85964912280702
1922-01-22,43.85964912280702
1922-01-23,43.85964912280702
1922-01-24,43.85964912280702
1922-01-25,43.85964912280702
1922-01-26,43.85964912280702
1922-01-27,43.85964912280702
1922-01-28,43.85964912280702
1922-01-29,43.85964912280702
1922-01-30,43.85964912280702
1922-01-31,43.85964912280702
1922-02-01,43.47826086956522
1922-02-02,43.47826086956522
1922-02-03,43.47826086956522
1922-02-04,43.47826086956522
1922-02-05,43.47826086956522
1922-02-06,43.47826086956522
1922-02-07,43.47826086956522
1922-02-08,43.47826086956522
1922-02-09,43.47826086956522
1922-02-10,43.47826086956522
1922-02-11,44.64285714285714
1922-02-12,44.64285714285714
1922-02-13,44.64285714285714
1922-02-14,44.64285714285714
1922-02-15,44.64285714285714
1922-02-16,44.64285714285714
1922-02-17,44.64285714285714
1922-02-18,44.64285714285714
1922-02-19,44.64285714285714
1922-02-20,44.64285714285714
1922-02-21,48.07692307692307
1922-02-22,48.07692307692307
1922-02-23,48.07692307692307
1922-02-24,48.07692307692307
1922-02-25,48.07692307692307
1922-02-26,48.07692307692307
1922-02-27,48.07692307692307
1922-02-28,48.07692307692307
1922-03-01,53.76344086021505
1922-03-02,53.76344086021505
1922-03-03,53.76344086021505
1922-03-04,53.76344086021505
1922-03-05,53.76344086021505
1922-03-06,53.76344086021505
1922-03-07,53.76344086021505
1922-03-08,53.76344086021505
1922-03-09,53.76344086021505
1922-03-10,53.76344086021505
1922-03-11,58.82352941176471
1922-03-12,58.82352941176471
1922-03-13,58.82352941176471
1922-03-14,58.82352941176471
1922-03-15,58.82352941176471
1922-03-16,58.82352941176471
1922-03-17,58.82352941176471
1922-03-18,58.82352941176471
1922-03-19,58.82352941176471
1922-03-20,58.82352941176471
1922-03-21,69.93006993006993
1922-03-22,69.93006993006993
1922-03-23,69.93006993006993
1922-03-24,69.93006993006993
1922-03-25,69.93006993006993
1922-03-26,69.93006993006993
1922-03-27,69.93006993006993
1922-03-28,69.93006993006993
1922-03-29,69.93006993006993
1922-03-30,69.93006993006993
1922-03-31,69.93006993006993
1922-04-01,69.93006993006993
1922-04-02,69.93006993006993
1922-04-03,69.93006993006993
1922-04-04,69.93006993006993
1922-04-05,69.93006993006993
1922-04-06,69.93006993006993
1922-04-07,69.93006993006993
1922-04-08,69.93006993006993
1922-04-09,69.93006993006993
1922-04-10,69.93006993006993
1922-04-11,66.66666666666667
1922-04-12,66.66666666666667
1922-04-13,66.66666666666667
1922-04-14,66.66666666666667
1922-04-15,66.66666666666667
1922-04-16,66.66666666666667
1922-04-17,66.66666666666667
1922-04-18,66.66666666666667
1922-04-19,66.66666666666667
1922-04-20,66.66666666666667
1922-04-21,62.893081761006286
1922-04-22,62.893081761006286
1922-04-23,62.893081761006286
1922-04-24,62.893081761006286
1922-04-25,62.893081761006286
1922-04-26,62.893081761006286
1922-04-27,62.893081761006286
1922-04-28,62.893081761006286
1922-04-29,62.893081761006286
1922-04-30,62.893081761006286
1922-05-01,66.66666666666667
1922-05-02,66.66666666666667
1922-05-03,66.66666666666667
1922-05-04,66.66666666666667
1922-05-05,66.66666666666667
1922-05-06,66.66666666666667
1922-05-07,66.66666666666667
1922-05-08,66.66666666666667
1922-05-09,66.66666666666667
1922-05-10,66.66666666666667
1922-05-11,67.11409395973155
1922-05-12,67.11409395973155
1922-05-13,67.11409395973155
1922-05-14,67.11409395973155
1922-05-15,67.11409395973155
1922-05-16,67.11409395973155
1922-05-17,67.11409395973155
1922-05-18,67.11409395973155
1922-05-19,67.11409395973155
1922-05-20,67.11409395973155
1922-05-21,66.2251655629139
1922-05-22,66.2251655629139
1922-05-23,66.2251655629139
1922-05-24,66.2251655629139
1922-05-25,66.2251655629139
1922-05-26,66.2251655629139
1922-05-27,66.2251655629139
1922-05-28,66.2251655629139
1922-05-29,66.2251655629139
1922-05-30,66.2251655629139
1922-05-31,66.2251655629139
1922-06-01,65.78947368421052
1922-06-02,65.78947368421052
1922-06-03,65.78947368421052
1922-06-04,65.78947368421052
1922-06-05,65.78947368421052
1922-06-06,65.78947368421052
1922-06-07,65.78947368421052
1922-06-08,65.78947368421052
1922-06-09,65.78947368421052
1922-06-10,65.78947368421052
1922-06-11,72.992700729927
1922-06-12,72.992700729927
1922-06-13,72.992700729927
1922-06-14,72.992700729927
1922-06-15,72.992700729927
1922-06-16,72.992700729927
1922-06-17,72.992700729927
1922-06-18,72.992700729927
1922-06-19,72.992700729927
1922-06-20,72.992700729927
1922-06-21,79.36507936507937
1922-06-22,79.36507936507937
1922-06-23,79.36507936507937
1922-06-24,79.36507936507937
1922-06-25,79.36507936507937
1922-06-26,79.36507936507937
1922-06-27,79.36507936507937
1922-06-28,79.36507936507937
1922-06-29,79.36507936507937
1922-06-30,79.36507936507937
1922-07-01,105.26315789473684
1922-07-02,105.26315789473684
1922-07-03,105.26315789473684
1922-07-04,105.26315789473684
1922-07-05,105.26315789473684
1922-07-06,105.26315789473684
1922-07-07,105.26315789473684
1922-07-08,105.26315789473684
1922-07-09,105.26315789473684
1922-07-10,105.26315789473684
1922-07-11,103.09278350515464
1922-07-12,103.09278350515464
1922-07-13,103.09278350515464
1922-07-14,103.09278350515464
1922-07-15,103.09278350515464
1922-07-16,103.09278350515464
1922-07-17,103.09278350515464
1922-07-18,103.09278350515464
1922-07-19,103.09278350515464
1922-07-20,103.09278350515464
1922-07-21,118.20330969267138
1922-07-22,118.20330969267138
1922-07-23,118.20330969267138
1922-07-24,118.20330969267138
1922-07-25,118.20330969267138
1922-07-26,118.20330969267138
1922-07-27,118.20330969267138
1922-07-28,118.20330969267138
1922-07-29,118.20330969267138
1922-07-30,118.20330969267138
1922-07-31,118.20330969267138
1922-08-01,165.01650165016503
1922-08-02,165.01650165016503
1922-08-03,165.01650165016503
1922-08-04,165.01650165016503
1922-08-05,165.01650165016503
1922-08-06,165.01650165016503
1922-08-07,165.01650165016503
1922-08-08,165.01650165016503
1922-08-09,165.01650165016503
1922-08-10,165.01650165016503
1922-08-11,204.91803278688525
1922-08-12,204.91803278688525
1922-08-13,204.91803278688525
1922-08-14,204.91803278688525
1922-08-15,204.91803278688525
1922-08-16,204.91803278688525
1922-08-17,204.91803278688525
1922-08-18,204.91803278688525
1922-08-19,204.91803278688525
1922-08-20,204.91803278688525
1922-08-21,316.4556962025316
1922-08-22,316.4556962025316
1922-08-23,316.4556962025316
1922-08-24,316.4556962025316
1922-08-25,316.4556962025316
1922-08-26,316.4556962025316
1922-08-27,316.4556962025316
1922-08-28,316.4556962025316
1922-08-29,316.4556962025316
1922-08-30,316.4556962025316
1922-08-31,316.4556962025316
1922-09-01,300.3003003003003
1922-09-02,300.3003003003003
1922-09-03,300.3003003003003
1922-09-04,300.3003003003003
1922-09-05,300.3003003003003
1922-09-06,300.3003003003003
1922-09-07,300.3003003003003
1922-09-08,300.3003003003003
1922-09-09,300.3003003003003
1922-09-10,300.3003003003003
1922-09-11,323.62459546925567
1922-09-12,323.62459546925567
1922-09-13,323.62459546925567
1922-09-14,323.62459546925567
1922-09-15,323.62459546925567
1922-09-16,323.62459546925567
1922-09-17,323.62459546925567
1922-09-18,323.62459546925567
1922-09-19,323.62459546925567
1922-09-20,323.62459546925567
1922-09-21,327.8688524590164
1922-09-22,327.8688524590164
1922-09-23,327.8688524590164
1922-09-24,327.8688524590164
1922-09-25,327.8688524590164
1922-09-26,327.8688524590164
1922-09-27,327.8688524590164
1922-09-28,327.8688524590164
1922-09-29,327.8688524590164
1922-09-30,327.8688524590164
1922-10-01,469.4835680751174
1922-10-02,469.4835680751174
1922-10-03,469.4835680751174
1922-10-04,469.4835680751174
1922-10-05,469.4835680751174
1922-10-06,469.4835680751174
1922-10-07,469.4835680751174
1922-10-08,469.4835680751174
1922-10-09,469.4835680751174
1922-10-10,469.4835680751174
1922-10-11,606.0606060606061
1922-10-12,606.0606060606061
1922-10-13,606.0606060606061
1922-10-14,606.0606060606061
1922-10-15,606.0606060606061
1922-10-16,606.0606060606061
1922-10-17,606.0606060606061
1922-10-18,606.0606060606061
1922-10-19,606.0606060606061
1922-10-20,606.0606060606061
1922-10-21,900.9009009009009
1922-10-22,900.9009009009009
1922-10-23,900.9009009009009
1922-10-24,900.9009009009009
1922-10-25,900.9009009009009
1922-10-26,900.9009009009009
1922-10-27,900.9009009009009
1922-10-28,900.9009009009009
1922-10-29,900.9009009009009
1922-10-30,900.9009009009009
1922-10-31,900.9009009009009
1922-11-01,1315.7894736842106
1922-11-02,1315.7894736842106
1922-11-03,1315.7894736842106
1922-11-04,1315.7894736842106
1922-11-05,1315.7894736842106
1922-11-06,1315.7894736842106
1922-11-07,1315.7894736842106
1922-11-08,1315.7894736842106
1922-11-09,1315.7894736842106
1922-11-10,1315.7894736842106
1922-11-11,1472.7540500736377
1922-11-12,1472.7540500736377
1922-11-13,1472.7540500736377
1922-11-14,1472.7540500736377
1922-11-15,1472.7540500736377
1922-11-16,1472.7540500736377
1922-11-17,1472.7540500736377
1922-11-18,1472.7540500736377
1922-11-19,1472.7540500736377
1922-11-20,1472.7540500736377
1922-11-21,1510.5740181268882
1922-11-22,1510.5740181268882
1922-11-23,1510.5740181268882
1922-11-24,1510.5740181268882
1922-11-25,1510.5740181268882
1922-11-26,1510.5740181268882
1922-11-27,1510.5740181268882
1922-11-28,1510.5740181268882
1922-11-29,1510.5740181268882
1922-11-30,1510.5740181268882
1922-12-01,1724.1379310344828
1922-12-02,1724.1379310344828
1922-12-03,1724.1379310344828
1922-12-04,1724.1379310344828
1922-12-05,1724.1379310344828
1922-12-06,1724.1379310344828
1922-12-07,1724.1379310344828
1922-12-08,1724.1379310344828
1922-12-09,1724.1379310344828
1922-12-10,1724.1379310344828
1922-12-11,1618.1229773462785
1922-12-12,1618.1229773462785
1922-12-13,1618.1229773462785
1922-12-14,1618.1229773462785
1922-12-15,1618.1229773462785
1922-12-16,1618.1229773462785
1922-12-17,1618.1229773462785
1922-12-18,1618.1229773462785
1922-12-19,1618.1229773462785
1922-12-20,1618.1229773462785
1922-12-21,1577.2870662460568
1922-12-22,1577.2870662460568
1922-12-23,1577.2870662460568
1922-12-24,1577.2870662460568
1922-12-25,1577.2870662460568
1922-12-26,1577.2870662460568
1922-12-27,1577.2870662460568
1922-12-28,1577.2870662460568
1922-12-29,1577.2870662460568
1922-12-30,1577.2870662460568
1922-12-31,1577.2870662460568
1923-01-01,2024.2914979757084
1923-01-02,2024.2914979757084
1923-01-03,2024.2914979757084
1923-01-04,2024.2914979757084
1923-01-05,2024.2914979757084
1923-01-06,2024.2914979757084
1923-01-07,2024.2914979757084
1923-01-08,2024.2914979757084
1923-01-09,2024.2914979757084
1923-01-10,2024.2914979757084
1923-01-11,3105.590062111801
1923-01-12,3105.590062111801
1923-01-13,3105.590062111801
1923-01-14,3105.590062111801
1923-01-15,3105.590062111801
1923-01-16,3105.590062111801
1923-01-17,3105.590062111801
1923-01-18,3105.590062111801
1923-01-19,3105.590062111801
1923-01-20,3105.590062111801
1923-01-21,5347.5935828877
1923-01-22,5347.5935828877
1923-01-23,5347.5935828877
1923-01-24,5347.5935828877
1923-01-25,5347.5935828877
1923-01-26,5347.5935828877
1923-01-27,5347.5935828877
1923-01-28,5347.5935828877
1923-01-29,5347.5935828877
1923-01-30,5347.5935828877
1923-01-31,5347.5935828877
1923-02-01,7407.407407407407
1923-02-02,7407.407407407407
1923-02-03,7407.407407407407
1923-02-04,7407.407407407407
1923-02-05,7407.407407407407
1923-02-06,7407.407407407407
1923-02-07,7407.407407407407
1923-02-08,7407.407407407407
1923-02-09,7407.407407407407
1923-02-10,7407.407407407407
1923-02-11,5347.5935828877
1923-02-12,5347.5935828877
1923-02-13,5347.5935828877
1923-02-14,5347.5935828877
1923-02-15,5347.5935828877
1923-02-16,5347.5935828877
1923-02-17,5347.5935828877
1923-02-18,5347.5935828877
1923-02-19,5347.5935828877
1923-02-20,5347.5935828877
1923-02-21,5376.344086021505
1923-02-22,5376.344086021505
1923-02-23,5376.344086021505
1923-02-24,5376.344086021505
1923-02-25,5376.344086021505
1923-02-26,5376.344086021505
1923-02-27,5376.344086021505
1923-02-28,5376.344086021505
1923-03-01,5128.205128205128
1923-03-02,5128.205128205128
1923-03-03,5128.205128205128
1923-03-04,5128.205128205128
1923-03-05,5128.205128205128
1923-03-06,5128.205128205128
1923-03-07,5128.205128205128
1923-03-08,5128.205128205128
1923-03-09,5128.205128205128
1923-03-10,5128.205128205128
1923-03-11,4854.368932038835
1923-03-12,4854.368932038835
1923-03-13,4854.368932038835
1923-03-14,4854.368932038835
1923-03-15,4854.368932038835
1923-03-16,4854.368932038835
1923-03-17,4854.368932038835
1923-03-18,4854.368932038835
